movieId,primary_genre,lda_comp_1,lda_comp_2,lda_comp_3,lda_comp_4,lda_comp_5,lda_comp_6,lda_comp_7,lda_comp_8,lda_comp_9,lda_comp_10,cluster
159690,Action,-1.2919389,-1.3596408,-2.9946103,1.362303,-0.09948209,3.093132,0.054060146,-3.5275066,0.3130402,0.2790347,1
159717,Drama,-0.09126079,0.121233046,-0.117192596,-1.2881802,0.26490325,-1.6500163,1.6481488,-0.88494605,-0.6080984,-0.472404,11
159755,Comedy,1.1675421,-0.8320301,0.50304353,0.056556463,0.5897551,1.5623362,-0.20414203,0.9676608,-0.08772847,-0.62347627,8
1598,Crime,-2.779911,-0.27704236,-0.28506446,0.3954745,-0.5001278,-1.8111835,-1.160288,1.7313622,0.21849266,1.1438982,3
159811,Animation,2.3726726,0.99689656,-4.4297214,0.7954956,-3.7410588,-2.2356892,0.51401377,-0.49066448,1.6639701,-0.51628375,5
159858,Horror,-4.657525,1.3675675,-0.67843246,0.14938249,0.5016147,0.4576922,0.56474894,1.6885396,1.3525429,-1.0050422,3
159976,Drama,-1.6217791,-0.033001065,2.2002416,-1.0606456,-0.57907724,-0.47321185,-0.55380833,-3.2007837,-0.5575953,-0.15240167,11
16,Crime,-2.7239976,2.0232718,1.4772034,0.2722344,0.58762485,1.365716,-1.6871407,-0.06564969,2.4130573,0.5800067,11
160,Action,-1.94297,-0.9045022,-1.6835899,-1.8333917,-0.528169,3.4999774,1.2255924,-0.50775284,-0.41875097,-0.50092506,1
1600,Drama,-1.4850825,-0.31422758,1.063572,-1.7007114,0.6732824,-1.1822451,1.0768219,-1.4890411,-0.35879847,-0.2717846,11
160080,Action,-0.94426095,-0.82462645,-0.33699685,0.54476,-0.76965404,2.44211,1.1361692,-0.3351184,-0.5603154,-0.28884932,1
1601,Crime,-0.80218565,0.24923685,-1.1171328,-0.21911731,-1.8987231,0.77808297,0.054032803,0.9693388,2.008202,1.3450457,8
160271,Action,-2.4053564,-0.8963462,-1.6218063,2.0506716,-0.06846116,1.3125777,-0.36403185,1.7581095,-1.075562,1.9004811,1
160289,Documentary,0.7007518,-2.4634843,0.3694134,1.052309,-3.351762,-0.9625319,-4.3114424,1.8306519,-3.403145,0.9090936,10
1603,Horror,-4.162836,3.9840252,0.96309996,-2.6792977,1.5100446,0.9834415,0.026798874,2.6349714,0.4636372,-1.1990664,3
1604,Action,-1.6194541,-1.6919208,-2.688504,1.8383293,0.99458116,2.3620605,-1.6737959,-0.6562282,-0.42297104,-0.8603671,1
160400,Drama,0.95691526,-1.1883965,0.68412256,-0.06418949,0.19888288,-0.5319973,-0.30351722,-0.5599445,0.31397918,-0.55099803,11
160438,Action,-1.2157079,-0.58655304,-0.8999405,-0.16795328,2.079467,0.43569303,0.19221833,-1.4662468,-0.1151835,1.230526,1
160440,Thriller,0.0003683716,0.28689522,-0.8156142,6.1267433,3.7960885,-5.6784024,-1.7565308,0.6258367,4.1617794,1.206693,2
1605,Adventure,1.4765865,2.1497607,-0.016061515,-1.9582208,1.0290034,1.7835786,-3.1982207,-0.10117021,-1.9333557,0.122569025,4
160527,Action,-1.6334331,0.8650576,-0.94907844,-0.98036796,1.314905,1.7255888,0.45089477,0.17327622,-0.6506579,-0.012221232,1
160563,Action,-1.0826399,-1.2170982,-2.5344312,0.56728333,-2.1464806,1.0362841,1.1372601,-2.3403697,-1.2214618,-1.7667906,1
160567,Comedy,1.172135,0.3128174,-1.6008332,-1.4960227,-0.50766593,1.1617837,0.3125655,0.6661774,-0.53613657,0.26625296,1
160571,Horror,-2.3203838,3.2275245,1.5608181,-0.19609587,-0.871202,-0.5216454,-0.7592491,2.2359822,-0.21872479,1.6606601,3
160573,Adventure,-0.40465194,4.7286963,-0.53607625,-0.7958103,-0.04793802,1.3796661,-1.8630033,-0.08858818,-1.2160466,2.4334855,4
1606,Action,-1.3971018,-1.4060628,-1.9148021,-0.06919208,0.3701773,2.009165,1.1045953,-0.37787846,1.0968183,-0.21760575,1
160644,Drama,-2.0193527,-0.061440885,2.7359314,-1.638262,0.84340346,-2.0402987,0.0011100471,-3.11774,0.6906142,-0.24451798,11
160646,Drama,0.7211536,-1.8390638,1.0129364,-1.1805624,0.938114,-2.627198,1.3278242,-1.8749436,-0.64598054,-0.29963636,11
160684,Action,-2.170282,-1.3508648,-2.6779869,-0.41616008,0.04089693,1.4853594,0.94723547,-0.08927083,0.26087427,-0.6221208,1
160730,Action,-2.2624967,-1.3187702,-0.39261907,1.0105464,-0.9668909,2.2221155,1.8171351,-2.3757167,0.33791596,-0.5852769,1
1608,Action,-1.1833225,-2.1553285,-1.5363373,0.85865194,-0.4666297,1.0227705,1.1666808,0.548671,-0.93587744,-1.1476963,1
160836,Action,-1.4975679,-0.60584617,-2.2014554,-0.989859,1.0676572,1.5777953,0.82347125,0.6252097,-0.48587185,0.28626686,1
160848,Animation,0.10988206,1.1531664,-4.3049245,-0.15347046,-4.186917,-3.7151496,-0.0075163245,1.022661,2.0476065,1.2265139,5
160872,Horror,-4.269421,3.826716,-0.24342051,-1.1147983,-1.4962709,0.87002087,2.0644026,3.4252396,0.828285,0.2441313,3
160954,Drama,-0.7965884,-0.29800507,1.4158744,-1.160959,-0.89011365,-1.2101626,-0.45355564,-1.107245,-0.027797764,-0.6789432,11
160978,Horror,-3.2283144,3.0558958,-1.8511702,-0.45137864,-0.30152923,3.1604953,-0.2387694,1.6334281,2.1097655,-0.44824728,3
160980,Drama,-0.64041954,0.23514459,1.5292565,-0.78192914,-1.7210224,0.369532,-0.49617058,-2.0954697,1.0099072,-2.0068657,11
161,Drama,-2.2822604,-1.7096084,-1.3483579,0.30027106,-0.6142566,-0.69396496,-1.2956741,-1.5040591,-0.018927705,-0.11461431,11
1610,Action,-1.567643,-2.3860106,1.2010498,-0.09629646,1.0227036,2.8109999,-0.58350766,-1.5375319,-0.5139877,0.1725859,1
161008,No Genre,-0.030121146,8.083245,6.5687065,14.28379,-2.4605026,-2.4348023,11.105044,-2.7522173,-4.510489,3.2014883,0
161032,Action,-2.2137954,-0.2793861,-0.33927464,1.3192943,1.0682372,-0.08081517,0.71989924,-1.4490454,0.6289279,-0.576423,1
1611,Drama,-0.03611107,-0.9340075,1.1705332,0.09642321,-0.6111657,-0.8402338,-0.6355461,-0.46476173,0.45434,-0.022318617,11
161127,Crime,-1.8873369,-1.3696388,4.8515015,0.74359447,1.8398967,2.7061174,0.36235738,-0.25726175,-0.49365187,0.721129,11
161131,Comedy,1.5961894,-0.13167235,-0.23214161,0.708684,-0.15434815,0.21452743,-1.1674063,-0.050209925,-0.39793834,0.4443947,8
1612,Comedy,0.84563714,-0.97443765,-0.40726066,0.46105745,0.142289,0.96040344,0.2101711,-0.80215126,2.4537535,-0.6255958,8
161290,Action,-1.8260509,-0.5280093,-4.122329,-0.07760912,0.75492895,2.96777,1.1020784,1.8114567,1.0706108,-0.34064394,1
1613,Drama,-0.8977287,-0.89414513,1.7062136,-1.1509005,0.19940594,0.29509702,-0.48507574,-0.6117065,2.1554084,-0.17226684,11
161354,Action,-2.9362817,-0.80041146,-1.3014674,-0.7693571,-0.44271535,0.063738964,0.2250607,-0.7467529,0.3454008,-1.017121,1
1614,Comedy,1.4602382,-0.36539492,1.2253029,-0.2425659,-0.32737625,-1.3444629,0.40536088,1.6280005,-0.92383444,-1.1451994,8
1615,Adventure,1.339895,3.2269726,0.25605935,-2.7986362,1.6455364,0.023294955,-1.9981657,-0.09055675,0.35154718,0.43271977,4
161580,Comedy,2.7218802,1.7213988,2.8611803,-0.7006451,1.1405718,-0.97353977,-0.97764254,0.37244004,1.5345216,-0.6477615,11
161582,Crime,-1.4135189,-0.7995947,1.4556425,0.91066885,0.32067698,2.0738547,-0.12520702,0.08912342,0.79194176,1.0442275,1
161594,Action,-1.2982717,-0.12916115,-1.3231556,-0.44901994,-0.09277955,1.4962147,-0.58449155,0.6301596,-1.4385123,-2.1359787,1
161634,Thriller,-3.7970836,1.4103978,-1.3916309,4.2123075,6.9079704,-6.275275,0.3188497,4.2967377,3.8374925,1.4919039,2
1617,Crime,-0.9741816,1.8700173,-0.2667067,-1.0891358,-2.0704353,-0.93551666,0.967532,0.4012276,0.23943625,1.2825054,1
161922,Comedy,2.9133663,-2.5949244,-0.1801426,0.41703117,1.3317183,1.921231,-1.2592207,-0.9488433,-0.8003799,1.2001061,8
162082,Action,-2.6053505,-0.14515376,-1.041777,0.8908184,-0.745333,1.378121,0.53340304,0.75802857,-1.6631379,-0.35505602,1
1621,Drama,-1.5244772,-0.31844,3.4200182,1.379072,-0.98153126,-0.87987995,-0.62951124,-0.7903758,-1.4601691,-0.601559,11
162344,Comedy,-0.703615,-0.5057783,1.6074843,-0.937457,0.94196075,0.6259093,-0.431813,-0.3355165,-0.0026661863,1.9769224,11
1624,Drama,-0.77898884,-0.32329094,1.7013067,0.032068223,-2.6195898,-0.28132853,-1.2834655,-2.09861,0.7842214,0.01686363,11
1626,Action,-3.5999477,-1.9297839,-0.65099716,-0.42425892,-0.7783378,2.6309304,-0.5438139,-0.3940719,-0.5123566,-2.4595964,11
162602,Thriller,-2.9050753,2.1418624,-0.7132771,5.0595765,5.118152,-6.2365174,-1.220399,2.2591755,3.8924289,0.2819122,2
162606,Crime,-0.5490982,-1.1878861,1.158893,1.1185545,-0.19399981,1.4028037,0.8595476,2.0208805,-0.7496532,-0.6895484,1
162828,Crime,-1.1881909,1.9804735,-0.4502627,0.53120595,-0.05720651,0.8816045,0.4436273,-1.5870392,-0.11661667,-0.7161971,1
1629,Comedy,0.15450838,0.6393964,-1.203315,1.5028588,-0.5981332,1.3302305,-0.2788882,-0.3515508,0.1832034,-0.76769537,1
162968,Action,-1.137579,0.6279124,-0.8756113,-0.23814258,-1.2276679,0.05635515,0.42018875,0.24689808,-0.2828315,-0.07312587,1
163,Action,-2.7006397,0.16696116,-0.9899204,1.801118,-0.16038519,-1.7564166,2.3834639,-3.1229875,0.46945617,0.45232233,1
1631,Action,-3.0821087,0.1572018,-0.5519426,1.5314276,0.64733714,1.0043824,2.9836595,-0.38518655,0.37157616,-1.4633244,1
163134,Animation,1.1974157,-1.413733,-3.8387864,0.7567006,-4.30995,-3.2020607,-1.0434159,-0.25677603,1.4626895,-1.1837741,5
1633,Drama,1.0927746,0.24043056,0.86352634,-0.5466621,-0.15871635,0.01117377,-0.75705844,-0.9874821,-1.6866671,0.51118827,11
163386,Animation,0.482401,0.5040484,-5.001854,0.94346404,-3.9379325,-2.2892206,-1.8560395,-0.2349897,3.1855903,1.1191427,5
1635,Drama,-0.2858151,0.07391732,0.13596249,-1.622353,-0.5854662,0.046989247,0.1085733,-0.6947549,-0.1814828,-1.3025645,11
163527,Comedy,1.6541718,0.25977457,0.9155121,1.367078,1.214479,-0.47320414,-0.62794274,2.1374626,-0.56152254,-0.4672924,8
163639,Animation,1.1808975,-0.6838554,-8.0083885,0.6952253,-3.4298344,-4.299597,-2.5424612,1.0346634,-0.35433042,0.7475263,5
163645,Drama,-0.38092992,-1.4928063,1.7146254,-0.50180197,-0.8423854,-1.5398355,0.15887405,-1.2842425,-0.37029877,1.2317258,11
1639,Comedy,3.253682,0.57001376,1.4259146,1.1217588,0.024781302,-0.62963843,1.3088142,0.6868777,-1.2349731,-1.0829631,8
163925,Animation,1.7193387,-1.0246406,-4.8062305,0.22711399,-5.2216563,-1.6920192,-0.7296181,-1.3933412,0.19161677,-0.009355545,5
163981,Horror,-3.7289653,2.2717717,1.0420129,-1.5389597,-0.22679824,-0.8728516,1.4878175,3.316603,0.15331212,1.0203158,3
163985,Sci-Fi,-1.4102578,-2.6645145,-6.411821,4.6510277,6.7669377,-7.4891453,-2.0924191,0.8756482,-5.2460623,0.16769786,7
164,Crime,-1.2460238,-1.0999975,1.6126454,1.1664501,-0.48302424,0.5539715,-0.23670375,0.94552815,0.1390436,0.7223779,1
1641,Comedy,1.8974822,-3.0059412,1.7901875,0.069191694,-1.2134198,0.11917784,2.022529,1.896707,0.29261735,0.7003269,8
164179,Sci-Fi,0.00091602653,-2.5165493,-5.868927,3.5017054,4.9936705,-5.8824034,-3.6293478,-1.6605991,-7.423303,1.8720751,7
164226,Action,-3.2544723,-1.4234796,-1.4275637,-0.1806671,0.901372,1.6959294,1.3341024,-1.6633778,-1.6869423,0.37456495,1
1643,Drama,-2.369788,-1.5337489,1.4640841,-0.15908653,-2.183547,0.107977375,0.25250903,-0.5636053,1.5353168,-0.018421263,11
164367,Drama,-0.8684804,-0.46597892,1.5843387,-0.5480576,-0.8321541,-2.1129346,-1.4047127,0.34482437,2.0651338,-0.01892507,11
164375,Comedy,0.55347526,-0.74764544,1.0171621,0.49902296,0.25477436,0.110979296,0.7839162,0.7866591,0.41459885,-0.22224355,8
1644,Horror,-3.3633697,3.4255686,1.4833431,-0.28164816,0.102206945,0.032883823,1.9653814,3.2238839,-0.33068037,-1.0949647,3
1645,Drama,-0.07941872,1.6595746,0.21538168,-1.4794713,-1.1717051,-0.025599986,-1.626475,-1.4368619,-2.625273,-0.645572,11
164540,Documentary,-1.1653951,-1.5870266,1.6582791,2.761271,-3.7085736,0.32551807,-1.3169307,2.7944665,-1.5671521,-0.8916575,10
1646,Children,1.8676529,1.7980906,-3.1597633,-0.58572483,-3.8756974,0.8503975,3.296751,-1.3197799,2.645825,-4.951452,5
164647,Comedy,1.7317631,-0.64920497,-0.5424254,1.4700807,1.2776172,2.170879,0.6253473,0.84024715,0.108155936,-0.7916342,8
164655,Documentary,-0.39394367,-1.2902265,1.3228225,0.8750126,-3.4397752,0.25030863,-2.4479592,2.097566,-0.50412333,1.1843455,10
1647,Crime,-0.8221359,0.73106784,0.9182158,1.7008114,-0.9320348,0.97856176,0.09220353,-1.2649753,-0.05864978,2.4950304,1
164707,Children,2.7599332,1.1177413,-4.2073436,-1.0640492,-3.3487155,0.423676,2.1485672,-2.031417,0.61118424,-4.0099397,5
164753,Romance,-1.3432187,-0.6814983,1.6800921,-3.913294,-5.229025,-3.4228303,4.104942,-4.2137084,-0.60275847,2.5116613,11
1648,Comedy,2.724448,-1.3585025,1.0100021,0.5004413,0.26691708,1.2485996,0.59601486,1.2225895,0.8927302,-1.8465543,8
164881,Action,-2.2313046,0.34080458,-1.243554,0.39429608,-0.099335685,2.9938536,-0.9498855,0.6455554,-2.2423077,1.3977749,1
1649,Documentary,2.0022786,-2.5912936,0.92194366,1.778735,-3.2674127,0.96697176,-3.3809085,1.7824517,-2.6050138,3.604486,10
164909,Comedy,1.1369376,-0.43316332,1.0935464,1.205945,2.609849,-0.65539104,-0.10085681,0.9959428,-2.028202,-0.11971831,8
164917,Documentary,1.5222805,-1.637351,1.271724,1.1975994,-0.08600989,1.0881987,-1.6543598,-0.3238525,-0.004905984,1.1717422,8
165,Action,-0.65361965,-1.5747395,-2.7548718,0.6258534,0.32806283,1.359558,2.0793514,-0.8404694,0.5425604,-1.000321,1
1650,Drama,-1.88975,-0.52222794,2.7209399,-1.4856194,0.4432168,-1.1174545,0.14801997,-1.706402,1.4500189,-1.969943,11
165101,Mystery,-0.15722862,-0.2673853,3.7157474,1.5621746,2.7385173,-2.5808115,-1.3930779,0.94813627,2.304698,-4.62137,11
165103,Comedy,2.2883196,0.12230241,0.9714931,-1.3603958,0.57667834,-0.552106,1.3954827,1.1846056,-0.0977146,1.197636,8
165139,Comedy,1.7467897,-0.42432326,0.21806619,0.14759254,0.16416356,0.89634424,-1.4582326,0.6266668,1.3865591,-1.4448591,11
1652,Documentary,-0.10579659,-1.1302403,0.88135386,1.5104256,-2.9733062,4.210417,-2.52075,1.402624,-2.4657598,0.84945655,10
1653,Drama,-2.3051677,-0.84384626,0.14500651,-2.82946,0.8374656,-2.9290864,-0.46771383,0.7679725,-0.16625774,0.59325814,11
165343,Comedy,0.74434304,-1.3690536,-0.8357533,-2.7395267,0.00019749999,-0.45843375,1.8880545,2.087078,1.4006531,0.11527687,8
165347,Action,-2.1888127,-1.8823078,-1.7229471,-0.0993313,-0.72334814,0.93829185,0.0111602545,-0.113428324,1.2999301,-0.7871666,1
165483,Comedy,2.4507682,1.4506643,1.541526,1.3073498,-1.5971147,1.1117738,-0.5171365,2.0938861,-0.5772973,0.058513463,8
165489,No Genre,-0.29165667,9.975713,8.1610775,13.745457,-0.8214879,-1.0958728,9.720259,-4.2779245,-5.9715385,3.8561924,0
165549,Drama,-0.23959512,-0.791762,1.0466849,-0.9418224,0.1398289,-1.3992916,-1.2620261,-0.1621694,-0.41770506,0.7903084,11
1656,Drama,0.3044271,-1.1632814,0.11525136,-3.6334083,0.8931159,-2.4258983,-0.87174624,0.4238669,-0.21460225,0.43627268,11
165635,Thriller,-2.836625,1.605139,-1.140919,4.1656127,5.6212864,-6.700628,-0.33627602,0.25778288,6.667708,0.38839558,2
165645,Comedy,2.3597374,0.42914644,1.0294048,0.17581841,3.0609114,0.8968129,1.461918,-0.009833023,-0.5348896,-1.0933048,8
165671,Documentary,-0.012994215,-1.1439406,2.4324296,1.7551817,-2.95055,-1.1853658,-3.5528314,0.2918144,-3.1706314,-1.1758375,10
165843,Documentary,-0.73696953,-1.3436915,1.4296335,1.949084,-2.6935549,1.3990719,-2.9119067,0.28295663,-2.3800623,-0.23781869,10
1659,Drama,-1.9096041,0.8216048,0.48498723,-1.096913,-1.4340597,0.7152983,0.90109336,-0.73365545,-1.0301093,0.7879517,1
165947,Action,-0.0065149516,0.10608198,0.67720497,-1.2958907,0.80996984,1.1646563,1.5024109,-0.36631852,-0.44705325,-1.131844,8
165959,Animation,0.584038,1.5413125,-2.9839659,-0.23650247,-4.0250154,-3.81294,-0.2611398,2.151613,-0.50091475,-0.99576354,5
165969,Documentary,-1.265978,-1.997581,1.0565199,2.2110562,-3.7815752,0.6505808,-3.1567564,0.41649738,-2.6975882,-0.3619243,10
166,Comedy,-0.10034113,-1.0097026,1.0306869,-0.49848267,-0.31198767,0.6978207,-0.28197616,-0.07174757,0.18823338,0.50547075,11
1660,Drama,-1.645291,-1.2539973,-0.5682791,0.80071247,-1.0039771,-0.47780848,-1.8744606,-2.1267738,-0.32074025,-1.6838771,11
166183,Adventure,2.518949,2.777982,-1.5426677,-0.020173095,1.429889,0.14474729,-1.687238,-1.6197088,-0.24072817,0.7904191,4
1662,Crime,-2.072645,0.34171194,0.64535135,0.30918366,1.1448638,-0.28344882,-0.32771897,0.6059519,1.9229565,-0.60289025,11
166203,Adventure,1.894356,7.273177,-2.6448498,-0.851438,1.704047,3.5860403,-1.6442969,-1.8914903,0.91482735,1.3182874,4
166291,Animation,-0.42044234,0.8889172,-3.36986,-0.659067,-3.988948,-2.6792576,-1.2425616,-0.64642954,1.8971579,1.4025713,5
1663,Comedy,2.5660667,-0.5717854,-1.2375507,0.79634774,0.29488173,0.083470404,-0.022691175,1.049921,-0.10037455,-0.7019341,8
166461,Adventure,2.2751446,3.8308985,-1.2866707,-0.7204139,0.96546936,0.48839304,-1.8417151,-0.5560159,0.104635,1.1691355,4
166528,Action,-1.247467,0.02084735,-2.0973291,1.5724232,2.1796114,0.28888884,-0.96331066,-0.55596477,0.28244007,-1.0794255,1
166558,Action,-2.2218049,-2.094082,-1.0013379,2.001912,2.246041,1.0771078,0.58944255,-1.239679,-0.43395436,-0.5842178,1
166635,Adventure,1.5877043,4.1495647,1.0216991,-1.5894307,1.6166397,0.004341528,-2.1881585,-0.7691878,-1.7468851,0.5761193,4
166643,Drama,0.7382625,0.92134297,0.18843025,-3.5290766,-1.2369223,-0.39915338,0.020191252,-1.4646418,0.28017053,-0.54166335,11
166705,Drama,-1.3969606,-0.56347805,-0.955171,-0.6960946,-0.45911372,-1.8665743,-0.5858419,-0.25586325,0.18660519,-1.3152273,11
1670,Drama,-0.8920504,0.03863868,0.7427082,-2.4717853,0.9187927,-2.0405843,-0.066982746,-1.9037588,0.6205908,0.43787882,11
167018,Comedy,0.43921018,-1.6527816,-1.6975664,0.56740737,1.4218096,1.0797347,2.3446257,-0.4385646,0.06177913,1.0244318,8
167036,Animation,0.83740115,0.7001219,-2.3118317,1.0365777,-5.2192883,-2.570948,-0.032092758,0.30571562,2.101715,-1.5546107,5
167064,Documentary,-1.1518927,-2.0742605,2.319662,2.320646,-1.7355509,-0.7120111,-3.7797525,2.7344525,-3.9176977,-0.46064538,10
1671,Crime,-0.7920308,-1.1587604,-0.94401354,0.65677965,0.8949761,0.82442814,0.006290883,-1.0048177,-0.14588043,1.5833313,1
1672,Drama,1.3015088,-1.0340322,2.0945013,-1.439835,0.9856359,-0.82296556,-2.0877843,-1.7851592,1.0309657,1.0127623,11
1673,Drama,-2.363244,-0.356482,1.7977011,-0.36885914,-1.4953451,-1.781088,0.3206714,-0.46468163,0.79244375,-0.080881536,11
167370,Action,-3.1308672,-0.3789597,-1.2935514,1.6555657,1.1405172,1.7789011,1.2501179,-1.49237,-1.538605,0.8489578,1
167380,Comedy,3.7614303,-1.2328768,0.20943189,-0.67172277,-0.015228674,0.6157808,0.8619033,0.7037438,-0.8076458,-0.2840203,8
1674,Drama,-1.9890155,0.19877881,2.6029773,-1.3474114,-0.25194025,-0.17553727,-1.8627996,-2.0734923,-0.58066833,0.3927866,11
1675,Crime,-1.4186509,-2.2343965,-1.5577359,0.124115966,0.7423602,0.61557186,1.9378034,-0.47377476,0.17410988,0.41235694,1
167634,Comedy,2.0488906,-1.9417075,0.50424445,-0.27817813,1.8924124,0.52149326,-0.29031205,1.9511744,0.3947878,1.4720601,8
1677,Comedy,0.7290814,-1.4558572,0.2555745,-0.48344442,2.6533904,-0.368536,0.30507046,0.6780471,1.931606,0.10421754,8
167746,Action,-0.9585513,-2.0714417,-2.2927191,0.9046014,1.4932835,0.93386626,1.4532795,-0.76702774,-2.845283,-1.1006129,1
1679,Comedy,2.8831177,0.13076897,0.4248826,0.020411268,0.4607063,1.3883375,-0.20111847,1.0480477,0.4634985,-0.23946026,8
168,Action,-1.4913688,-2.487141,0.44826698,-0.35167667,-1.1176522,1.7559978,1.7750676,-1.7817153,-1.4571565,-1.390444,1
1680,Drama,-0.5799058,-3.0443544,0.87976897,0.21060598,0.4479034,-1.0386841,-0.38685584,-1.2405291,1.6201547,-1.5470791,11
168090,Animation,0.39165482,-0.31143785,-3.6867151,-0.40445936,-6.2013803,-4.1362953,-1.3310732,1.7758943,2.1749048,-1.210371,5
1681,Action,-3.184118,-1.6739234,-1.610379,-0.006278336,-0.50492215,2.1462812,1.3327094,1.2600964,-0.18754357,-0.2937494,1
168144,Comedy,1.5335166,-0.97708786,-1.9284526,0.32374817,-0.6426507,-2.2994127,2.044044,-1.1693116,-1.2770553,1.1739384,8
168174,Comedy,1.6230226,-0.56689805,-0.49299696,0.06632974,0.8648467,0.6489647,-0.6894502,0.051610976,0.8618824,0.31975132,8
1682,Comedy,2.000463,-0.005669102,-1.1063092,1.42705,2.0220735,-0.8460079,0.17203467,1.0309463,-1.5919116,-0.67592275,8
168248,Action,-2.9268994,-0.9295964,-0.624124,-0.13878876,0.7666167,2.2037098,1.7361383,0.281744,-1.2556102,0.41706884,1
168254,Action,-1.7355646,-1.5300999,-1.1784276,0.77027786,-0.8981426,3.7832406,0.2863732,-1.293702,-0.28519815,-0.07616751,1
1683,Drama,-0.68779474,-1.6451882,-0.6373572,-0.38273925,-0.3224209,-0.4885687,0.058232784,-1.3437114,-0.3078289,-0.53246635,11
168326,Comedy,3.280622,-0.6022409,-0.14423025,-0.02664876,-0.6692257,-0.45013475,-0.2676981,1.1335523,0.1158846,-0.3889504,8
168350,Drama,-1.2679514,0.033601,2.5468547,-0.21912557,-0.9008601,-1.6395159,0.13625783,0.44443148,0.088568404,-1.0705996,11
168358,Sci-Fi,-1.0858802,-2.7416725,-5.850402,5.1011224,6.583279,-6.413327,-3.265295,-2.0755744,-6.1366653,-0.27853185,7
168366,Fantasy,-2.3507457,-0.42437392,-2.3901606,-3.2667608,7.0734816,-3.449149,0.9359019,0.028652579,-5.679607,-5.3114514,7
1684,Drama,-1.0188257,1.0950913,0.37167454,-0.53958976,0.4118596,-2.484015,-1.1492494,-1.7157708,-0.012424469,-1.0332243,11
168418,Animation,1.8546685,0.21491043,-4.7784038,0.46470988,-3.3368917,-3.047242,-0.26902378,0.6897545,1.2049265,0.46494818,5
168492,Drama,0.21567324,0.7798379,0.13797975,-1.3344648,0.21080458,-1.812317,-0.6149122,-0.56278515,-1.3654469,1.694065,11
1685,Drama,-0.8752607,0.57566947,2.253396,-1.8685819,-1.1702938,-2.568644,-0.18212548,-2.419469,0.8177064,-0.13977307,11
1686,Crime,-0.121617496,0.92057824,-1.0649073,1.4377387,0.50490946,0.90190965,0.82276994,-0.13614732,2.2466743,0.43132618,1
168612,Action,0.4615249,-0.7601919,-1.6334829,-1.4086165,-1.3475871,0.82487965,1.5251974,-1.5150404,-0.24004817,-2.4799428,1
1687,Action,-2.9762042,-1.9799469,-1.1967568,-0.5388632,0.033468425,1.6965451,-0.23961228,-0.24755888,-1.1079419,0.013975635,1
168712,Drama,-1.0775764,-0.3549503,1.7677357,-1.02696,1.5270371,-3.042531,-1.2944795,-0.42729387,-0.072835214,1.12988,11
1688,Adventure,3.824715,3.8341784,0.116119266,-0.7726747,1.3762118,1.27097,-0.8791659,0.014106274,0.14318448,2.157345,4
168846,Comedy,2.5920663,-1.0956026,1.0509114,-1.1596632,1.6729178,-0.10365637,-0.41384965,-0.16752994,-0.68010175,0.81224006,8
1689,Comedy,2.6858323,-0.4072171,1.4169531,0.69683707,1.2651888,0.9511152,-0.74225736,0.21409392,0.11547083,-0.912307,8
169,Adventure,3.2469304,4.0233765,-2.5387316,-1.2040176,0.79702246,0.038649093,-3.6360643,-0.37882,-1.0464711,1.1582266,4
1690,Action,-1.821403,1.3368354,-3.3618743,0.8200028,0.4093004,0.43262506,0.44896686,-0.8080971,-0.8893236,-0.3987273,1
169034,No Genre,-0.97276646,9.862969,8.3481865,16.28091,-0.93770504,-1.8216351,11.740113,-3.496322,-4.4941487,2.1129832,0
169180,Thriller,-0.23804897,1.886563,1.0441043,5.555014,3.473997,-5.237606,-0.93286395,0.830073,5.326142,-1.9274629,2
1693,Drama,0.032103285,-2.492384,0.0074058697,0.023746818,0.7281594,-2.7330801,-0.42328697,0.040217377,0.4048925,0.41450477,8
1696,Drama,-0.89745766,0.32590246,2.1637723,0.38374445,-0.5820572,-2.5093942,0.36421955,-1.0694013,-0.049230456,0.32911563,11
169904,Sci-Fi,-0.7398484,-2.4358017,-6.675335,6.4981966,4.3423524,-7.937267,-5.077926,-1.2522821,-4.386887,0.51462793,7
169984,Action,-4.1918917,0.6306497,-0.9846687,-0.8409038,0.05510953,0.33301198,-2.416757,-1.5340189,-0.6813413,0.010627408,11
169992,Action,-0.8301722,0.05314014,0.20047721,1.9301378,0.20498905,1.9186873,0.2332494,0.16871652,-0.6749482,0.20268227,1
17,Drama,-2.3697152,0.4748878,1.9424939,-4.7521152,-0.54671806,-1.296936,-1.6054604,-3.0321314,-1.1496528,0.6904517,11
170,Action,-1.4590586,-0.39599243,-1.8128424,0.027625673,-0.6356479,3.2573254,0.99173564,0.7029914,-0.33278647,-0.90815127,1
170289,Action,-2.2028022,0.065710306,-1.9525751,-1.4917512,0.9653281,1.1448797,-0.2468839,-0.7047528,-0.45887607,-1.8373557,1
170297,Action,-0.8202822,1.1151972,-1.5634713,1.6733512,1.637182,0.4766715,-0.9072938,-0.09459649,-0.14452627,-3.2662876,1
1703,Comedy,2.0362453,-2.118585,1.9789978,-0.9755924,1.8494297,-0.74946654,1.4780041,0.29809338,-1.7684349,-0.63059163,8
170355,Drama,-0.7701504,1.0987923,1.0256293,-0.37285292,0.7050711,0.8950271,-1.6192086,-0.35001737,1.56407,-1.9146408,11
